,User,Location,Tweet
799,markkyalo12,"Kajiado-Kitengela, Kenya",ItsMutai japhethbor I dont support the fact that we need to vote BBI as a whole Majority of the proposals are very great and can be legisltated through Parliament but by virtue of expanding the EXECUTIVE I shall oppose it in its entirerity
800,SimonShapara1,,It will be tactical for WilliamsRuto to support BBI His opponents will run short of options I see it happening and thats how Ruto will triumphBBIReport
801,BettKiptooElvis,"Nandi Hills, Kenya",Former IEBC commissioner Roselyne Akombe claims that Uhuru and Ruto are secretly working together and that their political difference is not genuineAkombe says that the BBI narrative is a tool to tame Raila Odinga
802,ezrakipchir,"Nakuru, Kenya",Miradi is better than supporting this miserable BBI which wont pay hustle nation billWilliamsRuto
803,JohnNdoloh,"Nairobi, Kenya",ErickJu28561716 OboraRayhan ItsNyambane Donsarigo Thats what I meant and those issues among others are the reasons why the bbi belongs to the bin
804,Ronn_Kinuthia,"Karau Ol'Kalou, Kenya. ",How is BBI supposed to put off this fire RejectBBI
805,geishaba,nrb,Getting BBI dose from BABA
806,KimitiOle,,The BBI is an opportunity for Uhuru and Raila to bring on board a government they can fully controland have it governed acoording to theor will
807,JKamwiri,,MutahiNgunyi Are you not the same people that said big crowds are not votes Of course Nyanza would vote BBI nonsense but do u think Mt Kenya will buy the BBI nonsense I doubt
808,EmbracePatriot1,,StateHouseKenya Join the husler movement thanks for paying heed to husler at the gusii stadium what youre BBi should entail
809,thuoevans,"Nairobi, Kenya",BBI
810,Mpm46877365,,billyonduto ledamalekina Ameishi akitishatisha watuaende tangatanga ama akae Bbi itapita tu
811,jay_mwangi1,,After a week or so MusaliaMudavadi will appear call a press conference and read a long love letter to BBI either supportingrejecting according to how the political temparature will be has BBI touched on employees protection AtwoliDza
812,muniu_daniel,"Mombasa, Kenya",jisomeebbi As of now we have 3 elected women senators and 47 women representative but with bbi we will only have 47 women to represent counties big loss to the women bbifraud OleItumbi ItsMutai ItsDavidMaina
813,PhanuelOwiti,"Kwale, Kenya",As we delve in the BBI debate how I pray that it is not left for the big 5 to decide for us all Instead I call upon the whole nation especially the middle class to avoid sitting on the fence and join in shaping the debate
814,J00NRAIN,"she/her,,m&c ♡",slkywoo oh nan bbi jespre que a ira mieuxjsuis l stv en parler
815,Allan_one4,,MileleFM Kuku imetupiwa maindi ili ichinjweBBI is a scam watch the space
816,JohnNgethe8,,Mzinduzi daudi NationAfrica Rachelshebesh Kenya has greater problems than gender equality no jobs debts an education system that literally takes you nowhere the president appoints retirees for government position and he claims BBI is for the Youth thats theres job or employment guarantee
817,kemboisunshine5,Kimulot,MileleFM PepetaIwake kwa maoni yangu sijaona kitu ya maana kwa hii BBI imelenga sana vijana na imetuongezea mzigoNinasubiri tu nyoka atoke pangoni nimkonge akufe
818,mtamuayiechare,,kipmurkomen Please to all Kenyans lets say no no no to bbi it has nothing we can benefit from
819,itslexxikimani,"Kamwangi, Kenya",Ask a Kenyan what is BBI they will tell they support it because its Babas project not the content
820,UnRebeu_Twittos,91 ,yasminabbi Elle ta frappait hein
821,kemboisunshine5,Kimulot,MileleFM PepetaIwake kwa maoni yangu sijaona kitu ya maana kwa hii BBI imelenga sana vijana na imetuongezea mzigoNinasubiri tu nyoka atoke pangoni nimkonge akufe
822,realistpride,Nairobi,UberFacts Vote for BBI all your problems will be washed away
823,chepkendiEKL,,silasjakakimba kipmurkomen And how is BBI in a position To create jobs for youths
824,kinjeketile,"Владивосток, Россия",LegalEzra The tweet is directed at the BBI guy Not dakta
825,AlekiEphantus,"Nairobi, Kenya",RobertAlai Na BBI apana tumekataaa kabisaaaa HonJumwa
826,tonyqoech,"Kenya, East Africa",realdavidtarus Lets be honest Raila is dry fried Uhuru and Ruto are playing him Uhuru alone was in charge of drafting the BBI Nonsense and he did it to the expectations of his enemy Ruto Hii maneno ni ubeshte
827,williamsonsok,,Seems like a BBI referendum is inevitable not becoz its proponents find pleasure in doing a referendum but becoz the CONSTITUTION demands that for any amendment of the protected clauses like executive structure to take place it has to go through popular initiative
828,mwalimu_dida,Kenya,When you hear politicians say we will not support BBI blindly they simply mean that they will support it with open eyes Which also means that they will support it Enough lessons today Good night Kenyans
829,mtamuayiechare,,MikeSonko Nashindwa and wonder bt bbi no way italeta umoja na utangamano kwa wakenya kamwe its a barden tunaongezewa kwa ushuru
830,KenyaSiasa_News,"Nairobi, Kenya",BBI Will Pass Whether Kenyans Like or Not PS KibichoKenyaSiasaNews Aisha Jumwa NairobiansDemandForSonko TumetokaMbali dropzone UHURUsBodabodaScheme
831,jimmy_wafula,,realdavidtarus If that is your line of reasoning then I cry for my beloved KENYA Lest you take the signs of power BBI is evil and you have not read the document Sawa Tu
832,HuyuNiSMS,Mtaani,KATHEYKE Si alivunjia Raila magoti so ako BBI nansenz
833,WafulaKasuti,Nairobi ,If James Orengo has never lost a case as a lawyer then whatever he says about BBI will be my stand Let him read it on my behalfMyBBIStand
834,j_k_mutai,Doha Qatar,I support BBI or not It will not bring food on my table The current constitution has never been followed accordingly and here again BBI We are doing changes on papers but not in our mines the moment we will change our thinking then we will not be doing all this
835,BronzeRajj,Kenya😊,gainsarimoots gabbymain Bbi 254
836,robinmoustache,"Nairobi, Kenya",BBI in a nut shell Total BS
837,chemoe4,Tuluki,RobertAlai DCIKenya Not violence but he was peacefully demonstrating how to kill a snake which descended during kisii bbi launch
838,Malkia_marcus,"Nairobi, Kenya",edgarobare leo amechambua BBI with his followers Educate the masses BBI will plunge us deeper into an economic recession Na hatutakubali
839,ezrakipchir,"Nakuru, Kenya",Are we done with poverty elimination in our countryat this moment not yetnot even improved yet the same people in power are yet to convince its citizens of how life could be better with BBIWilliamsRuto
840,Kimelii_mike,"Eldoret, Kenya",kipmurkomen Fight for Kenya sanatordont accept bbi bullshit
841,MgsFelix,"Nairobi, Kenya",RobertAlai Do BBI give better options to this common mwananchi and others
842,BronzeRajj,Kenya😊,Fridah gabbymain Bbi254
843,FaithNjogu825,,naimatapei This is what we should most afraid of as a countryI think we should start focusing in spreading the truth of the BBI as soon as now
844,Jonte78805677,"Nairobi, Kenya",BBI ilisahau Warasta kabisa
845,alheblani_999,🇸🇦 K.S.A 🇸🇦 ,MAlkhteeb bbi
846,SilasKiprop_,"Nairobi, Kenya",EtalePhilip Salary is the least worry These are offices not just persons The offices and their functions expenses will be run by taxpayer money We havent taken account of the corruption BBI is a scam
847,grinlightmedia,"Nairobi, Kenya",Chebukati hits out at Raila and the BBI brigade
848,dickson_ekutu,,OleItumbi My friend u are a foolwhether u like it or not the BBI report shall sail through
849,ObedOmagwa1,Migori,Uhunyeparody Were readyI love BBI With all my body parts
850,BronzeRajj,Kenya😊,lj0lj gabbymain Bbi 254
851,indukusy,"Indangalasia, Busia, Kenya",BBI Siet
852,BronzeRajj,Kenya😊,maereeam HermaeineM Bbi 254
853,David1Mutai,,The IEBC IEBCKenya have joined Kenyans in saying REJECT BBIRejectBBI
854,PapaMindu,,My view about this BBI kipmurkomen KoinangeJeff JKLive
855,BronzeRajj,Kenya😊,maereeam HermaeineM Bbi 254
856,HillashSham,,HonJumwa Am busy reading BBI wwe pambana na Hali yako
857,kenyanbulletin,Kenya,Chebukati hits out at Raila and the BBI brigade
858,BronzeRajj,Kenya😊,neezzah HermaeineM Bbi 254
859,keinorichy340,"Nairobi, Kenya",ckositany SimionToo5 Just wondered whether this the same Uhuru we voted in yesterday as he loudly laughed while Raila was shouting bbi tibbim
860,mwenda_sammy,,RailaOdinga Concentrate on bbi leave Nigeria alone Your retirement will be natural after 2022
861,BronzeRajj,Kenya😊,TheSTANDARDMan HermaeineM Bbi 254
862,tonyqoech,"Kenya, East Africa",bkamket What has your master said Has he told you the way forward You cant decide for yourself nor think lazima usaidiwe kufikiriano wonder he is unwanted in Baringo Dude should we read the BBI nonsense or wait the weak GM to read on our behalf
863,CeoSpira,,Hshikanda shiky sema Long time Habari ya BBI
864,DisabilityandP1,,The winnertakesall politics make electioneering period in many African countries a bloody affair The stakes are too high Presidential candidates either win bigly or lose biglyThats something that the BBI is attempting to change in Kenya by expanding the Executive
865,BronzeRajj,Kenya😊,MutualsFc Bbi 254
866,keinorichy340,"Nairobi, Kenya",Just wondered whether this the same Uhuru we voted in yesterday as he loudly laughed while Raila was shouting bbi tibbim kipmurkomen Aaroncheruiyot OleItumbi kimaningunjiri susankihika MohaJichoPevu
867,Nairohost,Nairobi Kenya,KIPCHUMBA MURKOMEN explains why BBI is a recipe for chaos and urges Kenyans to rejetit
868,chepkendiEKL,,BelAkinyii They choose the commission they launched BBI in bomas they received it in kisumu
869,VillageElder123,"Ol Kalou, Kenya",Mmmmh president put in a Corner by Nairobis they demanded DP Hustler to be included in the BBI bandwagontake a Look
870,gitongamben,,BBI
871,CollinsOdunga1,,njerisophie2 Sophie na mtu amesema ati no room for anti BBI proponents hustlers in his regionHio ingine malizia ya huko MtKenya
872,PeingSalmanKhan,"Hyderabad, India",OriginOfAlll BiggBoss Aisa lagta hai ki abtak uske zindagi me koi ladki aayi hi nahi aajtak bas dekhte hi pighal jata hai 2 second me KumarSanu saab ki ijjzat ka bbi khayal nai kar raha hai
873,BronzeRajj,Kenya😊,ItsRileyKe Bbi 254
874,sonnmuthoni,"Nakuru, Kenya",Ondieqi fels1 mimi sija suport Ruto What i know is the way BBI has been made even the loser gets a share in the government the opposition leader So come 2022 whoever we will chose the loser will still have a pay check Who is stupid now Si ni sisi tu
875,idlemediacast,"Mombasa, Kenya",Joseph Hill I triedJoseph Hill wings of a doveWhen I hear BBI those two song out a check on me
876,tonyqoech,"Kenya, East Africa",I thought the BBI Nonsense parents asked us to read the BBI crap and decide so why the campaigns asking us to support Kibaya cha jiuza kizuru chajitembeza Nyoka ilitoka pangoni kweliNairobiansDemandForSonkoJerusalemaChallenge
877,Luo_babe,,Wheres 5thestateKE What happened to this weeks episode of Winning headlines cant miss another week manze JM and your crew come explain this BBI thing for me with your wits WeMiss5thEstate
878,alicemombasa,,Iamcayvooh MosesNjugz RobertAlai Oh I see But still Yes for BBI
879,CounselMayabi,Kenya,charleskaris IanMbugua kipmurkomen You cant use shortcuts to bring unity BBI is a shortcut and it will achieve nothing It would be easy to bring everyone together first by indulging every stakeholder then come up with Handshake than use two among many equals to create BBI
880,nelsonvikiru,"Nairobi, Kenya",Disembe That imperial president in BBI shall be ruto watch the space hustlers shall instruct him to close even Uhuru park for nobody to swear there
881,BronzeRajj,Kenya😊,HermaeineM amietorii Bbi 254
882,OmurwaTomleo,,This is why BBI is headed for moribuncy History will tell
883,chemiatiisaac,Elburgon,MarthaKarua Judiciary We are there watching every movementBBI BIG NO
884,AnjiliJnr,Nowhere but here...,georginamongina Are you pro BBI or against Im trynna see sth
885,BronzeRajj,Kenya😊,HermaeineM Bbi 254
886,deknowsuspect,,ntvkenya BBI will fix all problems we face as a country going forward
887,BronzeRajj,Kenya😊,ItsMorgan Wesh Bbi 254
888,NMukira,"Maua, Kenya",FrankMtetezi kipmurkomen i dont care its a bad creature for our progressive independent judiciarypeople should sing halleluyah hossanna to bbi kama kitu ni mbaya wacha isemwe
889,ngaruman,"Nairobi, KENYA",CommonsEAC SingoeiAKorir OneOceanHub UNBiodiversity katenorgrove Financing the governance system bequeathed us by CoK 2010 has been a harrowing task The first line of defence for BBI would have been how much the heavy burden of an unnecessary wage bill is going to be lightened The way it is punda atakufa
890,AbdulkarimNamb2,,DavidNdii What uhuru kenyatta has shown kenyans this 8 years has made us not to trust him in anything he says even if its goodI cant waste my humble time to read the BBI but i still reject it wholeheartedly
891,Sintimolemanta,Nairobi ,MillicentOmanga Will you support BBI Kenyans
892,magix_wenger,Nairobi Kenya,Trump BBI is working compared to the bullshit Jubilee and Raila are trying to sell to Kenyans
893,Kajeey_,"Nairobi, Mombasa, Kenya",Salomelugard kipmurkomen Their strategy is to shoot in the dark hoping to find something that will stir emotions and move masses against BBI No concrete reason why they are opposing
894,MuneneGeoffrey5,"Chuka, Kenya",KBonimtetezi Reject BBI
895,AtenyaFredrick,"Busia, Kenya",The YOUTHS must be politically activeWe are the majorityLets grab the BBI decument and go through itThe desicion from it will decide how our feature will be
896,FrankKalekamzee,kitale,BBI Italeta wenye inchi pamoja BBIFraud
897,Rev09967646,Global,BBI Surelywith devolutionwhy CENTRALIZE POWER to IMPERIAL PRESIDENTDEPUTIZED AND PROPPED UP BY AN EXECUTIVE PM DEPUTIZED BY 2 HANGERS ONEXPANDED BY A HEAVY TAX CONSUMING LEGISLATUREWith devolutionwho needs more power at the Center
898,Kemboi1984,Kenya,The language of the peopleUhuru should listenwe voted them as a package Uhurutowapi Ruto on the whole BBI
899,mulehi_anne,"Nairobi, Kenya",BBIReport BBI
900,willtopol,,BBI seriously 50 thought i knew what i was doingill add 515 here this is a 50 gain easy in a few weeks offering at 72 cmon P ohh and know what you own
901,njoro_KE,bed sitter ,pesa kidooogo na ushaanza kuita BBI ati the building bridges initiativehhmmm pesa kidogo sana
902,SekhoRoberts,"Mbita, Kenya",williamonono This provocation is worthy Buh do I have to parade your dm with my stand oer the same I personally reject BBI cause there aint anything inclusivity that its propellers talked about Purely Selfishness and Odigaism that has taken Nyanza region to abyss of ARRESTED DEV
903,_KipC,kenya,When they repeatedly tells us that this isnt about 2 people its almost always obvious that its indeed about 2 people This BBI has no interest in 50M Kenyans but the interests of just 2 people the incumbent from Mt Kenya and his brother from NyanzaWestern ResistBBI
904,oremforever,"Mombasa, Kenya",bradosedo Think as a Kenyan who needs to salvage his country not as a supporter of BBI You can begin by changing your thought patterns
905,CollinsOdunga1,,AlexNjenga205 AliManzu nduyamuthama DrAlfredMutua BBI hatusomi na tunaangusha
906,kipkiruiantony,"Kericho, Kenya",We dont need a referendum to give graduates a break of four years from paying HELB loans in fact in one afternoon the CS Education amp Finance can agree do it and have it gazettedReject BBIPepetaIwake
907,rk_kiplimo_,"Nairobi, Kenya",kipmurkomen its funny how they realised BBI is important after Uhuru Kenyarra finished his terms
908,MwanakeMwanake2,,Can someone shed light on the countiesregions which asked for an expanded executive and parliament And if there are any did they constitute a majority to warrant its inclusion in BBI BBIReport
909,Kevin_ratego,"Sigomere, Kenya",KBonimtetezi After BBI its 2022 election Who will be kakamega county governor
910,JullyGun,,Kenya now becomes the most United country in the world after Raila tells all people who dont support BBI to keep of Nyanzathis after launching a very uniting document called BBIRailaOdinga kipmurkomen WilliamsRuto living in Kenya is real struggle God help us
911,AtebeShadrack,kenya,The BBIpromise gives hope to the youths its the only time that our interests will be fully considered Opportunity comes once and this is the time BBI will sail through
912,USAwritersAplus,USA California,WehliyeMohamed The only way to change Kenyan politics and fights is Dividing Kenya into 5 regions The president position should be rotational within these regions you can then distribute the other post in BBI to other communities 4 regions Everyone will understand this
913,oscarodhiamboag,Clay city,kipmurkomen Provided it cant lead to death I have no problem with the BBI than this stone age wheelbarrows
914,Pekariu,"Nairobi, Kenya",Uhuru reduced tax and anyone earning below 24K is tax free It was implemented with immediate effect Why include that in BBI
915,Muriuki_Ngarii,"San Fransisco, USA",MillicentOmanga Shame on youThey said they want Him to join BBI train too
916,KiturRoger,,Do you think an advisory health service commission as proposed in the BBI REPORT is the solution to the health care workers problems in Kenya Add your reasons if you can
917,kikwaienock,"Kericho, Kenya",AmedoShair BBI
918,KelvinRono12,"Kericho, Kenya",Chelsea this BBI will not make us forget about tomorrows date PSG was an exampleNiko hapa na dance jerusalemadancechallenge MNUCHE
919,Gud_time_charly,,ntvkenya Kwani hawakupeleka mapendekezo yao kwa BBI teamof coz they are ugly and they dont instill fear
920,Sirabdul007,"Garissa, Kenya",BBI is killing kenya
921,njagawanjaga,,FrankMtetezi stevaodero kipmurkomen It doesnt matter whether a pastor or a thief is appointed to that position That is the poison in this highly decorated bottle BBIThe dynasties are giving us a chance to surrender our freedom through the ballot
922,Irungusymonnda1,,OleItumbi I will tell Kenyans for free this bbi ni kama embe ambalo limetolewa maganda then unandanganywa ulimeze juu ule utamu utaimeza lakini baada ya siku kadhaa like begu la embe litaishi kukuumisa Hadi kifo chungeni kuhandaiwa na wandosi
923,mykenyanlink,Atlanta via Kenya,Visiting my second Home of Dallas TXMyKenyanLink NewNormal BBi PostCOVID19Travels Delta TembeaUSA TimoTembea
924,dennismwika,"Isiolo, Kenya",AnnitahRaey Your colleagues are tweeting about BBI and you Your busy asking about this
925,ETekei,,DonaldBKipkorir You are becoming petty you have repeated this do you want oloo to make you famous or ride on his name for your village mates to know you studied with people who can design constitution BBI
926,oremforever,"Mombasa, Kenya",bradosedo The BBI document and the wheelbarrow narrative all are based on insincerity Their intentions isnt to salvage this country from its rock bottom All these guys have had a chance to change things but they keep twisting and shifting goalposts as to why they have failed to deliver
927,maadui_la,,ManderaBlogger TeamWiliamRuto TeamNothern OleItumbi KBonimtetezi ahmednasirlaw simbaguleid ItsKiprotich1 Kalenjinsonline AdanZamuh MillicentOmanga No to BBI
928,Deno21662349,,I wish ningewa na say Kenya manze ninge control Kenyans not to reasen to this idiot Mara BBI Mara Hustle
929,musicnews360,🌎 Worldwide,justinbeiber AAPL ZNGA BVXV ZDGE ITRM JKS ITUB PFE F GPOR BBI UBER NCLH C X SNDL SPY SCKT SPCE DAL EFA OXY TZA TQQQ MARK IEMG money robinhood
930,kirirowangugi,,citizentvkenya ntvkenya I have not heard President Uhuru Kenyatta vocalize to a public audience that the BBI he is promoting proposes the introduction of a PM and two deputies His line is bringing people together so they feel they are part of government It is deceit 2
931,TheStarKenya,Kenya,Opposes constitutional amendments through a referendum
932,Gilbert62771552,,MileleFM PepetaIwake sioni uzuri wa BBi mabwenyenye bado watajaza tumbo zao
933,Sonley03743395,"Kisii, Kenya",KBonimtetezi The conversation now is not even about tribes its about that person who BBI will not impact at the bottom Uhuru is going home without a legacy
934,cheramgoi_k,,makodingo Baba has lost everything no strategy He is now a copy cat Response to be after BBI analysis
935,nathan_bosire,"Kisii, Kenya",Permie21 We need a discussion on this BBII disagree on number of things in itagain this constitution even if it will be passed it will be abused just like 2010 katiba The timing is wrong and its in bad faith It was released in secrecy
936,abdimasare,eldoret,HonOscarSudi Why you didnt take as bill before the proposed bbi
937,GakuruEmma,,KBonimtetezi bbi nonsense hata sitasoma until Ruto atoe maoni yake iwekwe kwa hiyo bbi we reject
938,NationAfrica,Kenya,CAS Gender and Youth gives her position on the BBI report
939,MichaelOoko9,,lukekiema1 MigunaMiguna And your parrots are very unnecessary my incorrigible fellow coz the BBI is not just about the presidency Have time to analyse the document
940,Muriuki_Ngarii,"San Fransisco, USA",KBonimtetezi Ruto akiringa BBI itapita na yeyeHakuna kubembeleza
941,OfficialHking,,moselouis lastbornKe BBI Document iko na mambo mingi kwanza page 189We umesoma ama niachane na maisha yako
942,maadui_la,,MigunaMiguna RailaOdinga We shall resist reject and vote a big fat NO to BBIdynastiesmustfall
943,WAJULIAH,Africa-Kenya Nairobi,citizentvkenya Through Mungi Ngugi ruling and wise jurisprudence people have surrendered wealth to the state why bbi kuandikia mate Ill hali wino upo Bait to cover the tyrant president BBI wants to birth for Kenya
944,jules_kenya,,cosmochoy BBI is as good as dead on arrival
945,MAlkhteeb,"Jordan, MN",HTZ 170 ITRM 051BBI 052TLGT 068ARTL 057TBLT 077
946,winstonkip,ITEN.,BBI and IPPG IS THE SAME ROUTE HONLATE Biwott wanted and I there support it Percent
947,AskDayvid,Garden of Dreams.,Power in People is greater than People in PowerLets ensure we reject this Blue Band IntiativeBreaking Bridges InitiativeBBIBBI an idea from the Dynastiesfor the dynasties and pivoted by the ruling classWe are KENYAN and KENYA is our BusinessRejectBBI AskDayvid
948,MbuguaKahuroem,,Stephen47460284 NationAfrica Popularizing BBI is not politics
949,Richard63707905,,skmusyoka BBI is not a priority Kenyans have other business in their minds
950,BettKipkorirPe2,,MileleFM hakuna mazuri kwa repoti ya BBI kuhusu mavijana it is only for benefit to only dynasties families since like that created position of the PM HOPE the main function of PM is
951,adesh_duba,Kenya,BBI is IRONICALThe document is so divisive amp biased It was never meant to build bridgesrather it is just about the political elites amp inept politicians MohaJichoPevu ahmednasirlaw kipmurkomen DavidNdii HassanOmarH JerusalemaChallenge FridayNight GoAheadWithKCB
952,boazboss254,"Nakuru, Kenya",McTeargas NAKURU TUKO INSIDE KAMA BBITeargasOnNRG
953,Mikekio24255874,,kipmurkomen No matter whatBBI is our only option
954,austinejuma_,Nairobi,Because Sonko is supporting BBIAll Nairobians will vote yesMakofi KanairoGovananiMjamo
955,bradosedo,"Nairobi, Kenya",oremforever What should be accept sir am confused I thot it was hurrubarrow or BBI
956,Silvanus254,"Mombasa, Kenya",KipkiruiKosge10 IEBCKenya IBEC has no capacity to reject BBI one sure thing that I can promise you is that this commission is very vulnerable to manipulation the highest bidder will have his way in this BBI thing
957,Matuibarkeben22,Eldoret ,KBonimtetezi Bbi itapita by saa mbiliKBonimtetezi
958,winstonkip,ITEN.,Millions of refugees from the region he further said its too hard to beat the opposition whenever RAO was on a fORE frontI therefore advice The Kalenjin Nation to Embrace BBI OR THEY WILL BE SWEPT BY INCOMING TSUNAMI
959,Sonley03743395,"Kisii, Kenya",KBonimtetezi When they left a whole deputy president out of the BBI process all this time and now he has the guts to say he will bring everybody on board is a dream for sure
960,nyamangaanga,Migori county,BBI must pass
961,ngaruiya_benson,"Msambweni, Kwale.",ntvkenya We dont care what you want Youll not shove bbi down our throats we are not going back to the moi era
962,KennyKaburu,"Chuka, Kenya",steveogollaw BBI has taken note and will address that
963,FwambaNc,Nairobi,Debemos hacer todo lo que sea necesario para hacer de Kenia un pas mejor unido y con todo incluido Leamos comprendamos y tomemos una buena decisin sobre el informe de BBI Buenas noches amigos
964,maina_mainaa,You don't wanna know,RobertAlai IanMbugua Nyoinyy Nyuus Mwalimu Join you where ku support BBI itaongeza tax burden
965,WaCyprian,Kenya,NdunguWainaina citizentvkenya lillianmuli I have seen fellows so excited about bbi forgetting the same excitement was in the air on 27th August 2010 when our current constitution was promulgated Politicians will only implement part of bbi that favor them The rest which concern ordinary citizens
966,WAJULIAH,Africa-Kenya Nairobi,OleItumbi Epz has 10yrs tax holiday through income tax and not BBI Helb loans hv 1yr holiday in the act and you only start paying when employed PPampD act payment to supplier is 60days why bbi all this is stuff to cover the poison in the executiveparliament ampJSC
967,Samuelnyiro3,"Malindi, KE",MohaJichoPevu BBI nkama ni constitution haijaomoka
968,LosikeEremon,Kenya,BBI SNAKE is all about POWERFUL PRIME MINISTERMpepete itawaka tu UHURU Pepeta RAILA Fulisa
969,Morgan_Mawawa,ENDEBESS,MileleFM Mimi bado sijasoma BBI Hata sijui nini kiko ndani
970,OmarowAdan07,"Wajir, Kenya",BBI Thought
971,Nehemiahkapk,Kapkilaibei,MileleFM PepetaIwake BBI hatujafikia na staki itufikie tena
972,ZakayoAndere,Nrb-Maseno-kenya,ahmednasirlaw kipmurkomen DonaldBKipkorir DavidNdii OleItumbi CONCLUSION A willing PRESIDENT can do all what BBI proposes EXCEPT expanding the executive and changing the structure of representation
973,LorePhelix,"Steinbach, Manitoba",Salomelugard IamGathoni kipmurkomen Analyze BBI report Dont analyze others analysis
974,KIPLANGAT_EZRA,"Nairobi,Kenya",Philehsanchez wilfredtanui1 VinceKirii1 LizSolo7 jahjahkid1 Reubenmugao VybezRadioKE ZJHENO MuzikalSheriff KevMatara deejaypatiz kwambox NaziziHirji DJYOUNGKENYA Dj2one2 ktnbtv ivyokonji maggienyaga TehutiRA isakimdreader MarcosM50304681 JahDidi mwangiwashamata LadySon08072130 kevoh4mhumble dhepartoh NderebaMurea VybezNationAllStarParty everything on the BBI is nonsense only one which can make sense is HELBpage payment extension hakuna ingine yote ni matope
975,Chris41125930,,Fiorentino Perez JaydenZizou Baba of BBI FC is buying almost every flop
976,AlbertIan13,,KiruiChebet8 realmibei chebet si uchebetika pole pole uwache wakenya waonge mambo yao sasa ukiuuliza unaoppose BBI kwa nini utasemaje juu wewe ni kalemeno ama
977,OneSix39252784,,skmusyoka From Kisii Raila got hold of Uhuru and rushed him to Kisumu to drum up support for BBI Unakimbia Nyandarua before Machakos or KituiGet support from home kwanza Same same mistakes
978,TingweJunior,,If you think you are giving stupid opnionsremember someone told BBI taskforce that we need two senators per county and two mps in some consitituencies to solve problems facing kenyansBBIReport
979,EliusNgetich,baringo,ledamalekina Are MAA resolutions included in the BBI report
980,oremforever,"Mombasa, Kenya",Kenyans should reject BBI and reject RUTO also The fact that he doesnt support BBI doesnt sanitize him from his failure and sins of leadership
981,NjorogeKirumba,Hapa Kenya,Being a Friday Im here to tell youBBI is shitBBIFraud
982,bbi_oliveira,,matheusmaturana jkkkkkkkkkkkk muito e me erra vai matheus
983,charlesmuthuri1,"Nairobi, Kenya",citizentvkenya Infact i cant waste my nikisupport BBI
984,shugar_splush,"Nairobi, Kenya",WeMiss5thEstateMmekua wapi 5thestateKE hiii BBI week jamaniwe are waiting for you to chambua this thing for usKwanza MutahiNgunyi who does the best authentic political analysistheDamaging Ignorancewas the best Click
985,EliudMtibe1,,kipmurkomen BBI is fraud
986,IssaAmwari,"Nairobi, Kenya",kipmurkomen HassanOmarH SenMutula skhillary We must oppose this monster Called BBI We must test the waters
987,Muthee__,254,But BBI NONSENSE
988,GakuruEmma,,RobertAlai wheelbarrow inarelate aje na moto hustlers hatutishwi hata na matusi hatubanduki bbi nonsense not part of us
989,LawiCherop,"Kiambu, Kenya",Naskia rendille wamesema huu ndio utamu wa BBI KenyaRejectBBIAfricanSocialStar
990,Mutirah0,"Nairobi, Kenya",With this deeply analyzed politics I wish to hear your opinions about the BBI report from you
991,OmurwaTomleo,,BBI is a litmus test for Uhuru Kenyatta presidency BBI is going to be rejected by majority of Kenyans and this is when Uhuru Kenyatta will know that he is not popular in Kenya He become unpopular when he neglected Ruto and brought in Raila Odingaa man who almost burnt Kenya
992,japhetgideon1,KENYA,USAmbKenya What about the BBI GOLFING CLUB PLEASE HAVE YOUR SAY ON THIS MONSTER FACING KENYANS
993,KipkiruiKosge10,Kenya,Silvanus254 IEBCKenya Thats after it making sure that BBI is rejected
994,Mmuguna1,,karennyamunbo Sis dont be bothered by this ODM bloggers have sensed depeat in there BBI plan they so better left abusing and talk nonsense
995,dankaleka,"Kitale, Kenya",KIPLANGATEZRA MileleFM PepetaIwake Bbi imetambua maslahi ya vijana Kwanza apo kwa bizna na Helpnaisupport
996,ZaKungu,,kimaningunjiri Is bbi a snake some one explains to me Like a 2 year old children
997,fairytegguks,q adlah tekukers,istrimudajeki bbi btw q bru slese sholat sprtiga mlam xixi
998,jope_ngala,"Kenya, East Africa",NdunguWainaina ntvkenya SethOlale The current debt was incurred under the present governance structure which will be maintained if the BBI proposals are not embraced Could the propsed governance structure offer the required checks and balances to deter such excesses
999,william_onono,"Nairobi, Kenya",I know My Junior SekhoRoberts Is seated on the corridor with no opinionposition on the BBI Because his leader a cry baby hasnt come out firm on the document
1000,PatrickSeki2,,kipmurkomen Building Bridges Initiative is as plain as it is with no hidden agenda We should not be counting on who will and who will not be in government if the BBI finds its way in Kenyanshearts
1001,njoro_KE,bed sitter ,pesa kidooogo na ushaanza kuita BBI ati the building bridges initiativehhmmm pesa kidogo sana
1002,KBonimtetezi,"Malinya, Kakamega, Kenya",The Building Bridges Initiative BBI report is out Uhuru amp Raila are dead set on taking Kenyans to a referendum to legitimize it so as to pave way for a new constitutional order What is ua take
1003,EdwinSigey_,Nairobi Kenya,I am yet to understand why MikeSonko Supports the BBIReport when The Nairobi County Government will lose four key functions to the national government if the Building Bridges Initiative BBI report is adopted in what could mean that NMS is here to stay SonkoSupportsBBI
1004,KambaPolitics,,Wiper leader Kalonzo Musyoka has kicked off the Nyandarua and Laikipia Counties meet the people tourHe has called on residents to support the Building Bridges Initiative
