,User,Location,Tweet,Tweet_clean,Tweet_token,Tweet_nonstop,Tweet_freq
597,SK_Eliud1,Nairobi,Its going down this hike and Lake road trip for just 2650 The cost for transport water lunch park boat ride and photography Book now call 0727077727 or pay 50 to book your,Its going down this hike and Lake road trip for just The cost for transport water lunch park boat ride and photography Book now call or pay to book your,"['its', 'going', 'down', 'this', 'hike', 'and', 'lake', 'road', 'trip', 'for', 'just', 'the', 'cost', 'for', 'transport', 'water', 'lunch', 'park', 'boat', 'ride', 'and', 'photography', 'book', 'now', 'call', 'or', 'pay', 'to', 'book', 'your']","['going', 'hike', 'lake', 'road', 'trip', 'cost', 'transport', 'water', 'lunch', 'park', 'boat', 'ride', 'photography', 'book', 'call', 'pay', 'book']",0
598,Mike_Wasonga,nan,18 and College or Graduated already Own a you an opportunity to work as an independent the at,and College or Graduated already Own a you an opportunity to work as an independent the at,"['and', 'college', 'or', 'graduated', 'already', 'own', 'a', 'you', 'an', 'opportunity', 'to', 'work', 'as', 'an', 'independent', 'the', 'at']","['college', 'graduated', 'already', 'opportunity', 'work', 'independent']",1
599,iamsantoz_,nan,,,[''],[''],0
600,johnleon254,Kenya,hosting a virtual zoom team building session of 1015 on Sat 17th 2020 Will still be hosting more after Sign up today Share cause my cant be on your,hosting a virtual zoom team building session of on Sat th Will still be hosting more after Sign up today Share cause my cant be on your,"['hosting', 'a', 'virtual', 'zoom', 'team', 'building', 'session', 'of', 'on', 'sat', 'th', 'will', 'still', 'be', 'hosting', 'more', 'after', 'sign', 'up', 'today', 'share', 'cause', 'my', 'cant', 'be', 'on', 'your']","['hosting', 'virtual', 'zoom', 'team', 'building', 'session', 'sat', 'th', 'still', 'hosting', 'sign', 'today', 'share', 'cause', 'cant']",0
601,NelsonGichukiKE,"Nairobi, Kenya",as much as possible,as much as possible,"['as', 'much', 'as', 'possible']","['much', 'possible']",0
602,tinakaggiaa,+254,,,[''],[''],0
603,toxicire,utatembea ama?,Join our group if u are in making money through transcription,Join our group if u are in making money through transcription,"['join', 'our', 'group', 'if', 'u', 'are', 'in', 'making', 'money', 'through', 'transcription']","['join', 'group', 'u', 'making', 'money', 'transcription']",0
604,Mutheu_ke,Kenya,kazi ya finishing and painting na na good skill contact sides za bypass,kazi ya finishing and painting na na good skill contact sides za bypass,"['kazi', 'ya', 'finishing', 'and', 'painting', 'na', 'na', 'good', 'skill', 'contact', 'sides', 'za', 'bypass']","['kazi', 'ya', 'finishing', 'painting', 'na', 'na', 'good', 'skill', 'contact', 'sides', 'za', 'bypass']",0
605,_Mamake_,Kenya,Content Advisor,Content Advisor,"['content', 'advisor']","['content', 'advisor']",0
606,MILJoe7,"Nairobi, Kenya",Artificial affordable or call 0731536614 0796449881GirlTalkZA selling size8,Artificial affordable or call GirlTalkZA selling size8,"['artificial', 'affordable', 'or', 'call', 'girltalkza', 'selling', 'size8']","['artificial', 'affordable', 'call', 'girltalkza', 'selling', 'size8']",0
607,Interna34336317,nan,Work at the comfort of your house by doing few task with your phone or computer and get extra 3000 DAILY out of it Free training 254706151267 for guidanceElsaMajimboGreenwoodMpesaCOVID19ENDSARSOPPRESSIONJobSeekersSAfreeIkoKaziKE,Work at the comfort of your house by doing few task with your phone or computer and get extra DAILY out of it Free training for guidanceElsaMajimboGreenwoodMpesaCOVID19ENDSARSOPPRESSIONJobSeekersSAfreeIkoKaziKE,"['work', 'at', 'the', 'comfort', 'of', 'your', 'house', 'by', 'doing', 'few', 'task', 'with', 'your', 'phone', 'or', 'computer', 'and', 'get', 'extra', 'daily', 'out', 'of', 'it', 'free', 'training', 'for', 'guidanceelsamajimbogreenwoodmpesacovid19endsarsoppressionjobseekerssafreeikokazike']","['work', 'comfort', 'house', 'task', 'phone', 'computer', 'get', 'extra', 'daily', 'free', 'training', 'guidanceelsamajimbogreenwoodmpesacovid19endsarsoppressionjobseekerssafreeikokazike']",1
608,MaureenKoech_,Nairobi,,,[''],[''],0
609,peachesncreamke,nan,is the name of the game Ladies indulge in our herbal steam trust us its like a massage for your Call us on 0769283835 to,is the name of the game Ladies indulge in our herbal steam trust us its like a massage for your Call us on to,"['is', 'the', 'name', 'of', 'the', 'game', 'ladies', 'indulge', 'in', 'our', 'herbal', 'steam', 'trust', 'us', 'its', 'like', 'a', 'massage', 'for', 'your', 'call', 'us', 'on', 'to']","['name', 'game', 'ladies', 'indulge', 'herbal', 'steam', 'trust', 'us', 'like', 'massage', 'call', 'us']",0
610,jefregas,kenya,,,[''],[''],0
611,MensFashionHub1,"Nairobi, Kenya",at 5000 or us on 0729317944 for or visit us at 5th floor room 3MileleHealthPlan,at or us on for or visit us at th floor room MileleHealthPlan,"['at', 'or', 'us', 'on', 'for', 'or', 'visit', 'us', 'at', 'th', 'floor', 'room', 'milelehealthplan']","['us', 'visit', 'us', 'th', 'floor', 'room', 'milelehealthplan']",0
612,CampoeKE,Kenya,Internship at 26th 2020Details,Internship at th Details,"['internship', 'at', 'th', 'details']","['internship', 'th', 'details']",0
613,CampoeKE,Kenya,IT Intern at Tech For Development 21st 2020Details,IT Intern at Tech For Development st Details,"['it', 'intern', 'at', 'tech', 'for', 'development', 'st', 'details']","['intern', 'tech', 'development', 'st', 'details']",0
614,JantaKenya,nan,IT SUPPORT TECHNICIAN resume recruitment recruiting job recruiter,IT SUPPORT TECHNICIAN resume recruitment recruiting job recruiter,"['it', 'support', 'technician', 'resume', 'recruitment', 'recruiting', 'job', 'recruiter']","['support', 'technician', 'resume', 'recruitment', 'recruiting', 'job', 'recruiter']",1
615,ComfyOnline254,Kenya,1 3500Free delivery and after 0707522287 or 0791616162,Free delivery and after or,"['free', 'delivery', 'and', 'after', 'or']","['free', 'delivery']",0
616,VOKEZZO,Kenya,This is and available at our showroom If it you kindly give me a call or 0706945535,This is and available at our showroom If it you kindly give me a call or,"['this', 'is', 'and', 'available', 'at', 'our', 'showroom', 'if', 'it', 'you', 'kindly', 'give', 'me', 'a', 'call', 'or']","['available', 'showroom', 'kindly', 'give', 'call']",0
617,mimi_stores15,Pioneer House- Koinage Street ,0783505856 1499othuolOthuol,othuolOthuol,['othuolothuol'],['othuolothuol'],0
618,VerahOkeyo,Nairobi &the Universe,can you work with and,can you work with and,"['can', 'you', 'work', 'with', 'and']",['work'],1
619,buyessays2,Global,Searching for with transaction history of at least 9000 Kindly for business,Searching for with transaction history of at least Kindly for business,"['searching', 'for', 'with', 'transaction', 'history', 'of', 'at', 'least', 'kindly', 'for', 'business']","['searching', 'transaction', 'history', 'least', 'kindly', 'business']",0
620,houseofokeyo,Kenya,Where are We are looking for you,Where are We are looking for you,"['where', 'are', 'we', 'are', 'looking', 'for', 'you']",['looking'],1
621,Wilhel_,"Nairobi, Kenya",KOT5Aside,KOT5Aside,['kot5aside'],['kot5aside'],0
622,kennekai,"Nairobi, Kenya",,,[''],[''],0
623,Shirohshi,Kenya,Beany Offer,Beany Offer,"['beany', 'offer']","['beany', 'offer']",0
624,willardlusimbo,"Nairobi, Kenya",ALUMINIUM and Give your office spacious and elegant a call please check pinned down and Negotiable,ALUMINIUM and Give your office spacious and elegant a call please check pinned down and Negotiable,"['aluminium', 'and', 'give', 'your', 'office', 'spacious', 'and', 'elegant', 'a', 'call', 'please', 'check', 'pinned', 'down', 'and', 'negotiable']","['aluminium', 'give', 'office', 'spacious', 'elegant', 'call', 'please', 'check', 'pinned', 'negotiable']",1
625,mimi_stores15,Pioneer House- Koinage Street ,0783505856 1199othuolOthuol,othuolOthuol,['othuolothuol'],['othuolothuol'],0
626,_FelixKE,Mbeere,Original Timberland with ortholite85943IkoKaziKE,Original Timberland with ortholite85943IkoKaziKE,"['original', 'timberland', 'with', 'ortholite85943ikokazike']","['original', 'timberland', 'ortholite85943ikokazike']",0
627,KaziQuest,"Nairobi, Kenya",Looking for more job Check out the Security Officer here to apply,Looking for more job Check out the Security Officer here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'security', 'officer', 'here', 'to', 'apply']","['looking', 'job', 'check', 'security', 'officer', 'apply']",1
628,KaziQuest,"Nairobi, Kenya",Looking for more job Check out the Building Civil Engineering Trainer here to apply,Looking for more job Check out the Building Civil Engineering Trainer here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'building', 'civil', 'engineering', 'trainer', 'here', 'to', 'apply']","['looking', 'job', 'check', 'building', 'civil', 'engineering', 'trainer', 'apply']",1
629,KaziQuest,"Nairobi, Kenya",Looking for more job Check out the Head Cook here to apply,Looking for more job Check out the Head Cook here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'head', 'cook', 'here', 'to', 'apply']","['looking', 'job', 'check', 'head', 'cook', 'apply']",1
630,KaziQuest,"Nairobi, Kenya",Looking for more job Check out the Cateress here to apply,Looking for more job Check out the Cateress here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'cateress', 'here', 'to', 'apply']","['looking', 'job', 'check', 'cateress', 'apply']",1
631,KaziQuest,"Nairobi, Kenya",Looking for more job Check out the Clinical here to apply,Looking for more job Check out the Clinical here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'clinical', 'here', 'to', 'apply']","['looking', 'job', 'check', 'clinical', 'apply']",1
632,KaziQuest,"Nairobi, Kenya",Looking for more job Check out the Hospitality Tourism Management Trainer here to apply,Looking for more job Check out the Hospitality Tourism Management Trainer here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'hospitality', 'tourism', 'management', 'trainer', 'here', 'to', 'apply']","['looking', 'job', 'check', 'hospitality', 'tourism', 'management', 'trainer', 'apply']",1
633,KaziQuest,"Nairobi, Kenya",Looking for more job Check out the Automotive Engineering Trainer here to apply,Looking for more job Check out the Automotive Engineering Trainer here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'automotive', 'engineering', 'trainer', 'here', 'to', 'apply']","['looking', 'job', 'check', 'automotive', 'engineering', 'trainer', 'apply']",1
634,KaziQuest,"Nairobi, Kenya",Looking for more job Check out the Electrical Electronics Engineering Trainer here to apply,Looking for more job Check out the Electrical Electronics Engineering Trainer here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'electrical', 'electronics', 'engineering', 'trainer', 'here', 'to', 'apply']","['looking', 'job', 'check', 'electrical', 'electronics', 'engineering', 'trainer', 'apply']",1
635,ambiamash,Kenya,AlvineOnyango2 Very wise This is probably why is how better to improve their curriculum,AlvineOnyango2 Very wise This is probably why is how better to improve their curriculum,"['alvineonyango2', 'very', 'wise', 'this', 'is', 'probably', 'why', 'is', 'how', 'better', 'to', 'improve', 'their', 'curriculum']","['alvineonyango2', 'wise', 'probably', 'better', 'improve', 'curriculum']",0
636,CampoeKE,Kenya,CAP Youth Empowerment Institute in 23rd 2020 Hair Dressing Beauty Security Hospitality Automotive,CAP Youth Empowerment Institute in rd Hair Dressing Beauty Security Hospitality Automotive,"['cap', 'youth', 'empowerment', 'institute', 'in', 'rd', 'hair', 'dressing', 'beauty', 'security', 'hospitality', 'automotive']","['cap', 'youth', 'empowerment', 'institute', 'rd', 'hair', 'dressing', 'beauty', 'security', 'hospitality', 'automotive']",0
637,JohnEm_En,Nairobi Kenya,Do you know someone who does an excellent job on home Works will include kitchen painting the house Location is Any feedback is Ma3Route,Do you know someone who does an excellent job on home Works will include kitchen painting the house Location is Any feedback is Ma3Route,"['do', 'you', 'know', 'someone', 'who', 'does', 'an', 'excellent', 'job', 'on', 'home', 'works', 'will', 'include', 'kitchen', 'painting', 'the', 'house', 'location', 'is', 'any', 'feedback', 'is', 'ma3route']","['know', 'someone', 'excellent', 'job', 'home', 'works', 'include', 'kitchen', 'painting', 'house', 'location', 'feedback', 'ma3route']",1
638,TOPH3R_XD,kenya,Please if you know any production in the space the company I work for needs some work done,Please if you know any production in the space the company I work for needs some work done,"['please', 'if', 'you', 'know', 'any', 'production', 'in', 'the', 'space', 'the', 'company', 'i', 'work', 'for', 'needs', 'some', 'work', 'done']","['please', 'know', 'production', 'space', 'company', 'work', 'needs', 'work', 'done']",1
639,PureSafe2,"Pirahna Center, Mombasa Road",Contact us for more,Contact us for more,"['contact', 'us', 'for', 'more']","['contact', 'us']",0
640,Its_Morrine,"Nairobi, Kenya",HONEY Highland Honey1kg 800500g 500DM or 254718652870IkoKaziKE Babu,HONEY Highland Honey1kg g DM or IkoKaziKE Babu,"['honey', 'highland', 'honey1kg', 'g', 'dm', 'or', 'ikokazike', 'babu']","['honey', 'highland', 'honey1kg', 'g', 'dm', 'ikokazike', 'babu']",0
641,moseslucas2,Mombasa 🏝️ Kenya 🇰🇪,FOR THE BEST CAR 0707763341 New Registration Super Clean Low Mileage Fully Loaded Satisfaction,FOR THE BEST CAR New Registration Super Clean Low Mileage Fully Loaded Satisfaction,"['for', 'the', 'best', 'car', 'new', 'registration', 'super', 'clean', 'low', 'mileage', 'fully', 'loaded', 'satisfaction']","['best', 'car', 'new', 'registration', 'super', 'clean', 'low', 'mileage', 'fully', 'loaded', 'satisfaction']",1
642,CareerpointSolu,Nairobi Kenya,Post 3 ways can careeradvice2,Post ways can careeradvice2,"['post', 'ways', 'can', 'careeradvice2']","['post', 'ways', 'careeradvice2']",1
643,peachesncreamke,nan,Have you ever tried What was your help those with irregular or excessive vaginal discharge by your vaginal to us on 0769283835 we are happy to answer all your,Have you ever tried What was your help those with irregular or excessive vaginal discharge by your vaginal to us on we are happy to answer all your,"['have', 'you', 'ever', 'tried', 'what', 'was', 'your', 'help', 'those', 'with', 'irregular', 'or', 'excessive', 'vaginal', 'discharge', 'by', 'your', 'vaginal', 'to', 'us', 'on', 'we', 'are', 'happy', 'to', 'answer', 'all', 'your']","['ever', 'tried', 'help', 'irregular', 'excessive', 'vaginal', 'discharge', 'vaginal', 'us', 'happy', 'answer']",1
644,Machine_4Africa,East Africa,Happy weekend machinery,Happy weekend machinery,"['happy', 'weekend', 'machinery']","['happy', 'weekend', 'machinery']",0
645,beebree0,"Nairobi, Kenya",na 500,na,['na'],['na'],0
646,CampoeKE,Kenya,SOON for Attachment Internship at Medical Authority 2020 Various 20th 2020Details,SOON for Attachment Internship at Medical Authority Various th Details,"['soon', 'for', 'attachment', 'internship', 'at', 'medical', 'authority', 'various', 'th', 'details']","['soon', 'attachment', 'internship', 'medical', 'authority', 'various', 'th', 'details']",0
647,NgureNgati,nan,Ma3Route Good along specifically,Ma3Route Good along specifically,"['ma3route', 'good', 'along', 'specifically']","['ma3route', 'good', 'along', 'specifically']",0
648,CampoeKE,Kenya,Summit Recruitment and Search is recruiting for a Financial Analyst Intern Sal 50k 30th 2020Details,Summit Recruitment and Search is recruiting for a Financial Analyst Intern Sal k th Details,"['summit', 'recruitment', 'and', 'search', 'is', 'recruiting', 'for', 'a', 'financial', 'analyst', 'intern', 'sal', 'k', 'th', 'details']","['summit', 'recruitment', 'search', 'recruiting', 'financial', 'analyst', 'intern', 'sal', 'k', 'th', 'details']",0
649,Simon_Ingari,"Nairobi, Kenya",Telegram Job GroupTopics1Current open job 2 Help to those facing application difficulties3 and 4 Flagging off scam Join link,Telegram Job GroupTopics1Current open job Help to those facing application difficulties3 and Flagging off scam Join link,"['telegram', 'job', 'grouptopics1current', 'open', 'job', 'help', 'to', 'those', 'facing', 'application', 'difficulties3', 'and', 'flagging', 'off', 'scam', 'join', 'link']","['telegram', 'job', 'grouptopics1current', 'open', 'job', 'help', 'facing', 'application', 'difficulties3', 'flagging', 'scam', 'join', 'link']",1
650,Simon_Ingari,"Nairobi, Kenya",Telegram Job GroupTopics1Current open job 2 Help to those facing application difficulties3 and 4 Flagging off scam Join link k,Telegram Job GroupTopics1Current open job Help to those facing application difficulties3 and Flagging off scam Join link k,"['telegram', 'job', 'grouptopics1current', 'open', 'job', 'help', 'to', 'those', 'facing', 'application', 'difficulties3', 'and', 'flagging', 'off', 'scam', 'join', 'link', 'k']","['telegram', 'job', 'grouptopics1current', 'open', 'job', 'help', 'facing', 'application', 'difficulties3', 'flagging', 'scam', 'join', 'link', 'k']",1
651,Simon_Ingari,"Nairobi, Kenya",Telegram Job GroupTopics1Current open job 2 Help to those facing application difficulties3 and 4 Flagging off scam Join link,Telegram Job GroupTopics1Current open job Help to those facing application difficulties3 and Flagging off scam Join link,"['telegram', 'job', 'grouptopics1current', 'open', 'job', 'help', 'to', 'those', 'facing', 'application', 'difficulties3', 'and', 'flagging', 'off', 'scam', 'join', 'link']","['telegram', 'job', 'grouptopics1current', 'open', 'job', 'help', 'facing', 'application', 'difficulties3', 'flagging', 'scam', 'join', 'link']",1
652,Simon_Ingari,"Nairobi, Kenya",Telegram Job GroupTopics1Current open job 2 Help to those facing application difficulties3 and 4 Flagging off scam Join link,Telegram Job GroupTopics1Current open job Help to those facing application difficulties3 and Flagging off scam Join link,"['telegram', 'job', 'grouptopics1current', 'open', 'job', 'help', 'to', 'those', 'facing', 'application', 'difficulties3', 'and', 'flagging', 'off', 'scam', 'join', 'link']","['telegram', 'job', 'grouptopics1current', 'open', 'job', 'help', 'facing', 'application', 'difficulties3', 'flagging', 'scam', 'join', 'link']",1
653,Simon_Ingari,"Nairobi, Kenya",Telegram Job GroupTopics1Current open job 2 Help to those facing application difficulties3 and 4 Flagging off scam Join link,Telegram Job GroupTopics1Current open job Help to those facing application difficulties3 and Flagging off scam Join link,"['telegram', 'job', 'grouptopics1current', 'open', 'job', 'help', 'to', 'those', 'facing', 'application', 'difficulties3', 'and', 'flagging', 'off', 'scam', 'join', 'link']","['telegram', 'job', 'grouptopics1current', 'open', 'job', 'help', 'facing', 'application', 'difficulties3', 'flagging', 'scam', 'join', 'link']",1
654,Simon_Ingari,"Nairobi, Kenya",Telegram Job GroupTopics1Current open job 2 Help to those facing application difficulties3 and 4 Flagging off scam Join link,Telegram Job GroupTopics1Current open job Help to those facing application difficulties3 and Flagging off scam Join link,"['telegram', 'job', 'grouptopics1current', 'open', 'job', 'help', 'to', 'those', 'facing', 'application', 'difficulties3', 'and', 'flagging', 'off', 'scam', 'join', 'link']","['telegram', 'job', 'grouptopics1current', 'open', 'job', 'help', 'facing', 'application', 'difficulties3', 'flagging', 'scam', 'join', 'link']",1
655,Rube_Mfalme,Planet Pandora,We r Research 254728426918ThesisTerm Mall Eld 3rd Floor,We r Research ThesisTerm Mall Eld rd Floor,"['we', 'r', 'research', 'thesisterm', 'mall', 'eld', 'rd', 'floor']","['r', 'research', 'thesisterm', 'mall', 'eld', 'rd', 'floor']",0
656,Simon_Ingari,"Nairobi, Kenya",United Intern,United Intern,"['united', 'intern']","['united', 'intern']",0
657,Sir_Gatz,Wakanda,I design This is my hustle I believe good at what I do and I dont mind if you this,I design This is my hustle I believe good at what I do and I dont mind if you this,"['i', 'design', 'this', 'is', 'my', 'hustle', 'i', 'believe', 'good', 'at', 'what', 'i', 'do', 'and', 'i', 'dont', 'mind', 'if', 'you', 'this']","['design', 'hustle', 'believe', 'good', 'dont', 'mind']",0
658,ThisIsOdhiambo,nan,Hey looking for a male chef for my small hotel along road Must be able to cook soft and many more me,Hey looking for a male chef for my small hotel along road Must be able to cook soft and many more me,"['hey', 'looking', 'for', 'a', 'male', 'chef', 'for', 'my', 'small', 'hotel', 'along', 'road', 'must', 'be', 'able', 'to', 'cook', 'soft', 'and', 'many', 'more', 'me']","['hey', 'looking', 'male', 'chef', 'small', 'hotel', 'along', 'road', 'must', 'able', 'cook', 'soft', 'many']",1
659,_Maguti,"Nairobi, Kenya",0715843069,,[''],[''],0
660,Wilhel_,"Nairobi, Kenya",KOT5Aside,KOT5Aside,['kot5aside'],['kot5aside'],0
661,thenbodentist,"Nairobi, Kenya",to consider getting,to consider getting,"['to', 'consider', 'getting']","['consider', 'getting']",0
662,KaziQuest,"Nairobi, Kenya",Looking for more job Check out the Event here to apply,Looking for more job Check out the Event here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'event', 'here', 'to', 'apply']","['looking', 'job', 'check', 'event', 'apply']",1
663,KaziQuest,"Nairobi, Kenya",Looking for more job Check out the Customer Service Representative here to apply,Looking for more job Check out the Customer Service Representative here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'customer', 'service', 'representative', 'here', 'to', 'apply']","['looking', 'job', 'check', 'customer', 'service', 'representative', 'apply']",1
664,KaziQuest,"Nairobi, Kenya",Looking for more job Check out the Administrator here to apply,Looking for more job Check out the Administrator here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'administrator', 'here', 'to', 'apply']","['looking', 'job', 'check', 'administrator', 'apply']",1
665,KaziQuest,"Nairobi, Kenya",Looking for more job Check out the Data Analyst here to apply,Looking for more job Check out the Data Analyst here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'data', 'analyst', 'here', 'to', 'apply']","['looking', 'job', 'check', 'data', 'analyst', 'apply']",1
666,KaziQuest,"Nairobi, Kenya",Looking for more job Check out the Electrical Engineer here to apply,Looking for more job Check out the Electrical Engineer here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'electrical', 'engineer', 'here', 'to', 'apply']","['looking', 'job', 'check', 'electrical', 'engineer', 'apply']",1
667,KaziQuest,"Nairobi, Kenya",Looking for more job Check out the Data Engineer here to apply,Looking for more job Check out the Data Engineer here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'data', 'engineer', 'here', 'to', 'apply']","['looking', 'job', 'check', 'data', 'engineer', 'apply']",1
668,KaziQuest,"Nairobi, Kenya",Looking for more job Check out the Technical Writer here to apply,Looking for more job Check out the Technical Writer here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'technical', 'writer', 'here', 'to', 'apply']","['looking', 'job', 'check', 'technical', 'writer', 'apply']",1
669,KaziQuest,"Nairobi, Kenya",Looking for more job Check out the Commercial Real Estate Agent here to apply,Looking for more job Check out the Commercial Real Estate Agent here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'commercial', 'real', 'estate', 'agent', 'here', 'to', 'apply']","['looking', 'job', 'check', 'commercial', 'real', 'estate', 'agent', 'apply']",1
670,KaziQuest,"Nairobi, Kenya",Looking for more job Check out the Technician here to apply,Looking for more job Check out the Technician here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'technician', 'here', 'to', 'apply']","['looking', 'job', 'check', 'technician', 'apply']",1
671,KaziQuest,"Nairobi, Kenya",Looking for more job Check out the Project Estimator here to apply,Looking for more job Check out the Project Estimator here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'project', 'estimator', 'here', 'to', 'apply']","['looking', 'job', 'check', 'project', 'estimator', 'apply']",1
672,KaziQuest,"Nairobi, Kenya",Looking for more job Check out the Executive Assistant here to apply,Looking for more job Check out the Executive Assistant here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'executive', 'assistant', 'here', 'to', 'apply']","['looking', 'job', 'check', 'executive', 'assistant', 'apply']",1
673,KaziQuest,"Nairobi, Kenya",Looking for more job Check out the Full Stack Engineer here to apply,Looking for more job Check out the Full Stack Engineer here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'full', 'stack', 'engineer', 'here', 'to', 'apply']","['looking', 'job', 'check', 'full', 'stack', 'engineer', 'apply']",1
674,KaziQuest,"Nairobi, Kenya",Looking for more job Check out the Director here to apply,Looking for more job Check out the Director here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'director', 'here', 'to', 'apply']","['looking', 'job', 'check', 'director', 'apply']",1
675,KaziQuest,"Nairobi, Kenya",Looking for more job Check out the Finance Manager here to apply,Looking for more job Check out the Finance Manager here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'finance', 'manager', 'here', 'to', 'apply']","['looking', 'job', 'check', 'finance', 'manager', 'apply']",1
676,KaziQuest,"Nairobi, Kenya",Looking for more job Check out the Assistant Manager here to apply,Looking for more job Check out the Assistant Manager here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'assistant', 'manager', 'here', 'to', 'apply']","['looking', 'job', 'check', 'assistant', 'manager', 'apply']",1
677,KaziQuest,"Nairobi, Kenya",Looking for more job Check out the General Manager here to apply,Looking for more job Check out the General Manager here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'general', 'manager', 'here', 'to', 'apply']","['looking', 'job', 'check', 'general', 'manager', 'apply']",1
678,KaziQuest,"Nairobi, Kenya",Looking for more job Check out the Manager here to apply,Looking for more job Check out the Manager here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'manager', 'here', 'to', 'apply']","['looking', 'job', 'check', 'manager', 'apply']",1
679,KaziQuest,"Nairobi, Kenya",Looking for more job Check out the Designer here to apply,Looking for more job Check out the Designer here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'designer', 'here', 'to', 'apply']","['looking', 'job', 'check', 'designer', 'apply']",1
680,KaziQuest,"Nairobi, Kenya",Looking for more job Check out the Head of Project here to apply,Looking for more job Check out the Head of Project here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'head', 'of', 'project', 'here', 'to', 'apply']","['looking', 'job', 'check', 'head', 'project', 'apply']",1
681,KaziQuest,"Nairobi, Kenya",Looking for more job Check out the Architecture here to apply,Looking for more job Check out the Architecture here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'architecture', 'here', 'to', 'apply']","['looking', 'job', 'check', 'architecture', 'apply']",1
682,KaziQuest,"Nairobi, Kenya",Looking for more job Check out the Factory Junior Supervisor here to apply,Looking for more job Check out the Factory Junior Supervisor here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'factory', 'junior', 'supervisor', 'here', 'to', 'apply']","['looking', 'job', 'check', 'factory', 'junior', 'supervisor', 'apply']",1
683,KaziQuest,"Nairobi, Kenya",Looking for more job Check out the Accountant here to apply,Looking for more job Check out the Accountant here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'accountant', 'here', 'to', 'apply']","['looking', 'job', 'check', 'accountant', 'apply']",1
684,KaziQuest,"Nairobi, Kenya",Looking for more job Check out the Senior Technician here to apply,Looking for more job Check out the Senior Technician here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'senior', 'technician', 'here', 'to', 'apply']","['looking', 'job', 'check', 'senior', 'technician', 'apply']",1
685,KaziQuest,"Nairobi, Kenya",Looking for more job Check out the Front End Developer here to apply,Looking for more job Check out the Front End Developer here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'front', 'end', 'developer', 'here', 'to', 'apply']","['looking', 'job', 'check', 'front', 'end', 'developer', 'apply']",1
686,KaziQuest,"Nairobi, Kenya",Looking for more job Check out the here to apply,Looking for more job Check out the here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'here', 'to', 'apply']","['looking', 'job', 'check', 'apply']",1
687,KaziQuest,"Nairobi, Kenya",Looking for more job Check out the Web Designer and Digital Publisher here to apply,Looking for more job Check out the Web Designer and Digital Publisher here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'web', 'designer', 'and', 'digital', 'publisher', 'here', 'to', 'apply']","['looking', 'job', 'check', 'web', 'designer', 'digital', 'publisher', 'apply']",1
688,KaziQuest,"Nairobi, Kenya",Looking for more job Check out the Chief Revenue Officer here to apply,Looking for more job Check out the Chief Revenue Officer here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'chief', 'revenue', 'officer', 'here', 'to', 'apply']","['looking', 'job', 'check', 'chief', 'revenue', 'officer', 'apply']",1
